Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Circ.,Solidity
20230624_MP_W010_G3_7_B.TIF,0,0,NaN,NaN,NaN,NaN,NaN,NaN
20230624_MP_W010_G3_8_B.TIF,0,0,NaN,NaN,NaN,NaN,NaN,NaN
20230624_MP_W010_G3_9_B.TIF,0,0,NaN,NaN,NaN,NaN,NaN,NaN
20230624_MP_W010_G3_negative_B.TIF,0,0,NaN,NaN,NaN,NaN,NaN,NaN
20230624_MP_W010_G3_positive_B.TIF,12,0.256,0.021,0.245,255,1.241,0.215,0.497
20230630_MP_W013_G3_10_Atr.TIF,4,0.061,0.015,0.059,255,0.912,0.246,0.568
20230630_MP_W013_G3_1_Atr.TIF,2,0.036,0.018,0.035,255,1.102,0.25,0.529
20230630_MP_W013_G3_2_Atr.TIF,4,0.093,0.023,0.089,255,1.434,0.152,0.412
20230630_MP_W013_G3_3_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230630_MP_W013_G3_4_Atr.TIF,1,0.015,0.015,0.014,255,1.043,0.171,0.624
20230630_MP_W013_G3_5_Atr.TIF,2,0.013,0.006,0.012,255,0.517,0.308,0.626
20230630_MP_W013_G3_6_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230630_MP_W013_G3_7_Atr.TIF,4,0.176,0.044,0.169,255,2.076,0.175,0.412
20230630_MP_W013_G3_8_Atr.TIF,2,0.028,0.014,0.027,255,1.044,0.162,0.434
20230630_MP_W013_G3_9_Atr.TIF,3,0.088,0.029,0.084,255,1.58,0.212,0.484
20230630_MP_W013_G3_negative_Atr.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230630_MP_W013_G3_positive_Atr.TIF,12,0.235,0.02,0.225,255,1.138,0.233,0.52
20230630_MP_W013_G3_10_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
20230630_MP_W013_G3_1_B.TIF,0,0,NaN,0,NaN,NaN,NaN,NaN
